ID,Target_Campaign_Responsiveness,Target_MntWinesYear,Year_Birth,Income,Kidhome,Teenhome,Recency,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,Complain,Dt_Customer_Unix_time_seconds,Education_2n Cycle,Education_Basic,Education_Graduation,Education_Master,Education_PhD,Marital_Status_Absurd,Marital_Status_Alone,Marital_Status_Divorced,Marital_Status_Married,Marital_Status_Single,Marital_Status_Together,Marital_Status_Widow,Marital_Status_YOLO,MntFruitsYear,MntMeatProductsYear,MntFishProductsYear,MntSweetProductsYear,MntGoldProdsYear
7348,1,168.0,0.3214285714285765,0.4354410053091176,0.0,0.0,0.0,0.06666666666666667,0.14814814814814814,0.25,0.38461538461538464,0.1,0.0,0.8512160228898438,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.6532663316582915,0.2382608695652174,0.9266409266409267,0.12213740458015267,0.13395638629283488
1127,1,469.0,0.5892857142857153,0.5235300341700535,0.0,0.0,0.6262626262626263,0.06666666666666667,0.2222222222222222,0.21428571428571427,0.5384615384615385,0.1,0.0,0.955650929899857,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.09547738693467336,0.48869565217391303,0.09652509652509653,0.36259541984732824,0.11838006230529595
1833,0,34.0,0.6071428571428612,0.2331530432509476,0.5,0.0,0.9191919191919192,0.13333333333333333,0.07407407407407407,0.03571428571428571,0.3076923076923077,0.25,0.0,0.9084406294706753,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.04020100502512563,0.010434782608695651,0.07335907335907337,0.030534351145038167,0.037383177570093455
4944,0,113.5,0.3392857142857153,0.4334244119825478,0.0,0.0,0.24242424242424243,0.06666666666666667,0.14814814814814814,0.17857142857142855,0.5384615384615385,0.1,0.0,0.55650929899857,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.11557788944723618,0.22550724637681158,0.16216216216216217,0.08015267175572519,0.2336448598130841
9080,0,19.0,0.5714285714285765,0.2293439225229823,0.5,0.5,0.020202020202020204,0.2,0.1111111111111111,0.0,0.23076923076923078,0.4,0.0,0.46781115879828405,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.020100502512562814,0.012753623188405797,0.011583011583011584,0.011450381679389313,0.009345794392523364
6466,0,52.5,0.4464285714285765,0.34547231229810726,0.5,0.5,0.22222222222222224,0.2,0.07407407407407407,0.03571428571428571,0.3076923076923077,0.15000000000000002,0.0,0.8440629470672398,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.005217391304347826,0.007722007722007722,0.003816793893129771,0.012461059190031152
9964,0,81.0,0.6964285714285765,0.3740344937043699,0.0,0.5,0.5656565656565657,0.06666666666666667,0.14814814814814814,0.07142857142857142,0.6153846153846154,0.2,0.0,0.5336194563662389,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.25125628140703515,0.057971014492753624,0.21235521235521235,0.11450381679389313,0.08411214953271028
4790,0,287.0,0.3214285714285765,0.485930527115089,0.0,0.5,0.5454545454545455,0.06666666666666667,0.14814814814814814,0.10714285714285714,0.38461538461538464,0.05,0.0,0.9613733905579416,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.04020100502512563,0.12521739130434784,0.08108108108108109,0.061068702290076333,0.102803738317757
10245,0,80.0,0.8214285714285765,0.49282055431420263,0.0,0.0,0.7171717171717172,0.06666666666666667,0.1111111111111111,0.10714285714285714,0.6153846153846154,0.05,0.0,0.133047210300429,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.4020100502512563,0.21391304347826087,0.25868725868725867,0.14885496183206107,0.1277258566978193
1109,0,3.0,0.75,0.1609540229169649,0.5,0.0,0.38383838383838387,0.06666666666666667,0.037037037037037035,0.0,0.15384615384615385,0.35000000000000003,0.0,0.38197424892704035,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.002898550724637681,0.0,0.0,0.003115264797507788
6001,0,307.0,0.6964285714285765,0.34260302364517914,0.0,0.5,0.6262626262626263,0.13333333333333333,0.18518518518518517,0.2857142857142857,0.7692307692307693,0.25,0.0,0.2231759656652379,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.17587939698492464,0.0927536231884058,0.22393822393822393,0.13358778625954199,0.10903426791277258
5538,1,448.5,0.625,0.5109885664137626,0.0,0.0,0.787878787878788,0.0,0.14814814814814814,0.25,0.46153846153846156,0.05,0.0,0.6223175965665249,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.8090452261306533,0.24927536231884057,0.7181467181467182,0.6145038167938931,0.08411214953271028
10552,0,35.0,0.6964285714285765,0.3266383264765011,0.0,0.5,0.18181818181818182,0.13333333333333333,0.14814814814814814,0.03571428571428571,0.5384615384615385,0.25,0.0,0.4206008583690988,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.271356783919598,0.06318840579710144,0.3088803088803089,0.03435114503816794,0.14018691588785046
1545,0,60.0,0.8214285714285765,0.22890823877958758,0.5,0.0,0.9595959595959597,0.4,0.25925925925925924,0.07142857142857142,0.38461538461538464,0.4,0.0,0.5264663805436349,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.09547738693467336,0.11942028985507246,0.09652509652509653,0.07251908396946564,0.16822429906542055
7409,0,105.5,0.5357142857142847,0.32027111976946104,0.5,0.0,0.6666666666666667,0.13333333333333333,0.14814814814814814,0.03571428571428571,0.46153846153846156,0.25,0.0,0.6480686695278983,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.010050251256281407,0.017391304347826087,0.02702702702702703,0.026717557251908396,0.03115264797507788
4444,0,5.5,0.5714285714285765,0.17609714502667007,0.5,0.0,0.2828282828282829,0.06666666666666667,0.07407407407407407,0.0,0.23076923076923078,0.4,0.0,0.86123032904149,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.00927536231884058,0.02702702702702703,0.022900763358778626,0.06542056074766354
146,1,380.0,0.3571428571428612,0.4625405341482694,0.0,0.0,0.787878787878788,0.06666666666666667,0.14814814814814814,0.17857142857142855,0.8461538461538463,0.1,0.0,0.6766809728183141,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2663316582914573,0.2318840579710145,0.06563706563706564,0.3549618320610687,0.0
6271,0,26.5,0.2142857142857153,0.30584998786309575,0.0,0.5,0.13131313131313133,0.06666666666666667,0.07407407407407407,0.0,0.23076923076923078,0.25,0.0,0.9856938483547957,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.00463768115942029,0.0,0.0,0.006230529595015576
10065,0,3.5,0.5357142857142847,0.08455376648596163,0.0,0.0,0.27272727272727276,0.13333333333333333,0.07407407407407407,0.0,0.3076923076923077,0.25,0.0,0.5278969957081543,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.020100502512562814,0.007536231884057971,0.05791505791505792,0.030534351145038167,0.0529595015576324
4741,1,195.5,0.6071428571428612,0.3966776002539414,0.5,0.0,0.17171717171717174,0.13333333333333333,0.2222222222222222,0.07142857142857142,0.6923076923076923,0.25,0.0,0.785407725321889,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.16080402010050251,0.04057971014492753,0.08108108108108109,0.12213740458015267,0.04984423676012461
246,0,99.5,0.4464285714285765,0.403007462640119,0.5,0.5,0.7171717171717172,0.4666666666666667,0.14814814814814814,0.03571428571428571,0.5384615384615385,0.2,0.0,0.9585121602288993,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.04522613065326633,0.03304347826086956,0.07722007722007722,0.08015267175572519,0.018691588785046728
375,0,258.0,0.25,0.4670716450795745,0.0,0.0,0.797979797979798,0.06666666666666667,0.07407407407407407,0.07142857142857142,0.8461538461538463,0.05,0.0,0.3004291845493583,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.2814070351758794,0.26028985507246377,0.33204633204633205,0.12595419847328243,0.04984423676012461
1524,1,354.5,0.7678571428571459,0.4977251084541318,0.0,0.0,0.010101010101010102,0.06666666666666667,0.2962962962962963,0.07142857142857142,0.38461538461538464,0.25,0.0,0.3061516452074393,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.22613065326633167,0.06666666666666667,0.11583011583011583,0.6106870229007634,0.14018691588785046
10022,0,6.0,0.5892857142857153,0.32823168416663034,0.5,0.5,0.787878787878788,0.06666666666666667,0.037037037037037035,0.0,0.15384615384615385,0.25,0.0,0.7997138769670968,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.002318840579710145,0.0,0.0,0.0
7451,1,500.0,0.3571428571428612,0.6040257177889672,0.0,0.0,0.23232323232323235,0.0,0.14814814814814814,0.21428571428571427,0.6923076923076923,0.05,0.0,0.8111587982832624,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.09547738693467336,0.4121739130434782,0.48262548262548266,0.4389312977099237,0.11838006230529595
11010,0,9.5,0.7857142857142847,0.09049151350308401,0.5,0.0,0.7575757575757577,0.2,0.1111111111111111,0.0,0.23076923076923078,0.4,0.0,0.5665236051502163,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.01507537688442211,0.010434782608695651,0.011583011583011584,0.003816793893129771,0.0
4356,1,612.0,0.5535714285714306,0.43623768415418224,0.0,0.5,0.7070707070707072,0.2,0.1111111111111111,0.10714285714285714,0.38461538461538464,0.30000000000000004,0.0,0.563662374821174,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.1407035175879397,0.08115942028985507,0.0,0.05343511450381679,0.5233644859813084
3885,1,8.0,0.7678571428571459,0.1981676386563513,0.5,0.0,0.10101010101010102,0.06666666666666667,0.037037037037037035,0.03571428571428571,0.15384615384615385,0.4,0.0,0.6337625178826904,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.010050251256281407,0.010434782608695651,0.011583011583011584,0.0,0.07476635514018691
1175,1,44.0,0.7678571428571459,0.21492901467009404,0.0,0.0,0.24242424242424243,0.06666666666666667,0.1111111111111111,0.17857142857142855,0.23076923076923078,0.30000000000000004,0.0,0.5965665236051514,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.19597989949748745,0.03130434782608696,0.2471042471042471,0.10687022900763359,0.4766355140186916
880,0,1.0,0.4642857142857153,0.13010761388461847,0.0,0.0,0.4747474747474748,0.06666666666666667,0.07407407407407407,0.03571428571428571,0.15384615384615385,0.4,0.0,0.2432045779685268,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.11557788944723618,0.006376811594202898,0.03088803088803089,0.022900763358778626,0.14330218068535824
2320,0,254.0,0.6785714285714306,0.2819185022437713,0.0,0.5,0.98989898989899,0.3333333333333333,0.4074074074074074,0.03571428571428571,0.46153846153846156,0.45,0.0,0.5851216022889858,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.05527638190954774,0.034202898550724635,0.0888030888030888,0.019083969465648856,0.09034267912772585
850,0,190.5,0.5,0.4284389451474167,0.0,0.5,0.04040404040404041,0.13333333333333333,0.2222222222222222,0.17857142857142855,0.6923076923076923,0.15000000000000002,0.0,0.6194563662374826,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1407035175879397,0.12463768115942028,0.32432432432432434,0.10687022900763359,0.06542056074766354
4713,0,37.0,0.6964285714285765,0.1859435976273908,0.5,0.0,0.15151515151515152,0.13333333333333333,0.07407407407407407,0.03571428571428571,0.3076923076923077,0.35000000000000003,0.0,0.16452074391988702,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.02434782608695652,0.007722007722007722,0.003816793893129771,0.018691588785046728
675,0,73.0,0.5892857142857153,0.31309478611040226,0.5,0.5,0.6767676767676768,0.3333333333333333,0.14814814814814814,0.07142857142857142,0.38461538461538464,0.35000000000000003,0.0,0.4163090128755371,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05391304347826087,0.02702702702702703,0.04961832061068702,0.22741433021806853
5025,0,11.5,0.6964285714285765,0.2912608065128496,0.5,0.0,0.32323232323232326,0.06666666666666667,0.07407407407407407,0.03571428571428571,0.3076923076923077,0.15000000000000002,0.0,0.7324749642346227,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.08542713567839195,0.013333333333333332,0.16602316602316602,0.07633587786259542,0.028037383177570093
2308,0,55.0,0.25,0.28010730268194467,0.0,0.5,0.4040404040404041,0.13333333333333333,0.2222222222222222,0.03571428571428571,0.38461538461538464,0.35000000000000003,0.0,0.15879828326180245,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.02512562814070352,0.07942028985507246,0.1003861003861004,0.08778625954198473,0.09034267912772585
5995,1,82.5,0.3928571428571459,0.235406150609646,0.5,0.5,0.5454545454545455,0.4666666666666667,0.2222222222222222,0.07142857142857142,0.38461538461538464,0.4,0.0,0.20171673819742608,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.01507537688442211,0.08521739130434783,0.015444015444015444,0.0916030534351145,0.1277258566978193
6749,0,478.5,0.4642857142857153,0.5267291976572662,0.5,0.5,0.787878787878788,0.26666666666666666,0.18518518518518517,0.10714285714285714,0.46153846153846156,0.4,0.0,0.01287553648068851,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.23618090452261306,0.2863768115942029,0.31660231660231664,0.17938931297709923,0.29595015576323985
1010,0,20.5,0.6607142857142847,0.28133344121692694,1.0,0.5,0.9494949494949496,0.13333333333333333,0.037037037037037035,0.03571428571428571,0.23076923076923078,0.15000000000000002,0.0,0.905579399141633,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.009855072463768115,0.011583011583011584,0.003816793893129771,0.04984423676012461
8977,0,0.5,0.8035714285714306,0.09243341818792906,0.0,0.0,0.5151515151515152,0.06666666666666667,0.0,0.0,0.23076923076923078,0.2,0.0,0.23748211731044577,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.01507537688442211,0.002318840579710145,0.007722007722007722,0.011450381679389313,0.03426791277258567
4756,1,88.0,0.2142857142857153,0.38755936191003754,0.0,0.0,0.42424242424242425,0.06666666666666667,0.25925925925925924,0.21428571428571427,0.8461538461538463,0.2,0.0,0.7267525035765381,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1457286432160804,0.4742028985507246,0.0,0.12595419847328243,0.34890965732087226
3412,1,407.5,0.1964285714285765,0.4086153348229568,0.0,0.5,0.6767676767676768,0.26666666666666666,0.07407407407407407,0.07142857142857142,0.6923076923076923,0.35000000000000003,0.0,0.24177396280400743,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.04020100502512563,0.03072463768115942,0.04247104247104247,0.0,0.21806853582554517
606,0,3.0,0.4821428571428612,0.1506220941450329,0.5,0.5,0.8787878787878789,0.06666666666666667,0.037037037037037035,0.0,0.15384615384615385,0.35000000000000003,0.0,0.6251788268955671,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.005025125628140704,0.0011594202898550724,0.007722007722007722,0.0,0.012461059190031152
5961,0,4.0,0.6785714285714306,0.254955902581115,0.5,0.0,0.29292929292929293,0.06666666666666667,0.037037037037037035,0.0,0.23076923076923078,0.25,0.0,0.9685264663805455,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.020100502512562814,0.011594202898550725,0.02316602316602317,0.011450381679389313,0.04984423676012461
2975,1,358.5,0.6428571428571459,0.5220487094425115,0.0,0.5,0.8989898989898991,0.13333333333333333,0.2222222222222222,0.25,0.6923076923076923,0.15000000000000002,0.0,0.15021459227467915,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.21105527638190955,0.5008695652173913,0.8455598455598455,0.11450381679389313,0.2616822429906542
2894,1,533.5,0.8035714285714306,0.4429845581233234,0.0,0.0,0.7474747474747475,0.06666666666666667,0.25925925925925924,0.17857142857142855,0.6153846153846154,0.2,0.0,0.65236051502146,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.6934673366834171,0.43478260869565216,0.0,0.07251908396946564,0.12149532710280374
7613,0,83.0,0.6071428571428612,0.2983748996371377,0.5,0.0,0.9797979797979799,0.13333333333333333,0.18518518518518517,0.03571428571428571,0.46153846153846156,0.30000000000000004,0.0,0.9484978540772531,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.02512562814070352,0.06202898550724638,0.04247104247104247,0.030534351145038167,0.09034267912772585
10542,0,14.5,0.5,0.21814062626426084,0.5,0.5,0.6363636363636365,0.2,0.1111111111111111,0.0,0.23076923076923078,0.45,0.0,0.008583690987126857,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.020100502512562814,0.01971014492753623,0.007722007722007722,0.015267175572519083,0.012461059190031152
8015,1,357.0,0.3928571428571459,0.5226088742554476,0.0,0.0,0.888888888888889,0.06666666666666667,0.14814814814814814,0.21428571428571427,0.6923076923076923,0.05,0.0,0.3962804005722482,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.38190954773869346,0.2289855072463768,0.44787644787644787,0.0,0.037383177570093455
10617,0,4.0,0.875,0.05756627060939707,0.0,0.0,0.3434343434343435,0.13333333333333333,0.1111111111111111,0.0,0.23076923076923078,0.25,0.0,0.9456366237482143,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.020100502512562814,0.005797101449275362,0.007722007722007722,0.007633587786259542,0.012461059190031152
11166,0,114.5,0.375,0.2984309161184313,0.0,0.5,0.8181818181818182,0.13333333333333333,0.2222222222222222,0.07142857142857142,0.3076923076923077,0.35000000000000003,0.0,0.2675250357653809,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.02512562814070352,0.03246376811594203,0.011583011583011584,0.007633587786259542,0.06230529595015576
849,0,160.0,0.2321428571428612,0.3385822850989936,0.0,0.5,0.6565656565656566,0.26666666666666666,0.2222222222222222,0.07142857142857142,0.7692307692307693,0.2,0.0,0.46494992846924177,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.24120603015075376,0.07710144927536232,0.15057915057915058,0.2748091603053435,0.14953271028037382
523,0,11.5,0.875,0.22048709442511527,0.5,0.0,0.5151515151515152,0.06666666666666667,0.07407407407407407,0.0,0.3076923076923077,0.25,0.0,0.2646638054363386,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.015072463768115942,0.02702702702702703,0.05725190839694656,0.009345794392523364
4066,0,0.5,0.6785714285714306,0.12169269358362325,0.5,0.0,0.7676767676767677,0.13333333333333333,0.07407407407407407,0.03571428571428571,0.15384615384615385,0.30000000000000004,0.0,0.9298998569384835,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.02512562814070352,0.00463768115942029,0.015444015444015444,0.030534351145038167,0.06230529595015576
8414,0,28.0,0.3928571428571459,0.1972340306347912,0.0,0.5,0.7676767676767677,0.13333333333333333,0.07407407407407407,0.0,0.3076923076923077,0.35000000000000003,0.0,0.5479256080114467,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.006956521739130434,0.0,0.0,0.056074766355140186
819,0,254.0,0.0892857142857153,0.38312161178088844,0.0,0.0,0.8484848484848485,0.06666666666666667,0.2222222222222222,0.17857142857142855,1.0,0.15000000000000002,0.0,0.6623748211731062,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.6231155778894473,0.1443478260869565,0.19305019305019305,0.1450381679389313,0.4174454828660436
4961,0,14.5,0.6071428571428612,0.12152464413974243,0.5,0.0,0.5656565656565657,0.26666666666666666,0.07407407407407407,0.03571428571428571,0.3076923076923077,0.2,0.0,0.772532188841204,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.014492753623188406,0.007722007722007722,0.007633587786259542,0.009345794392523364
749,1,23.0,0.7321428571428612,0.2516509301847922,0.5,0.0,0.31313131313131315,0.13333333333333333,0.1111111111111111,0.03571428571428571,0.23076923076923078,0.30000000000000004,0.0,0.6824034334763951,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.035175879396984924,0.034202898550724635,0.007722007722007722,0.015267175572519083,0.08411214953271028
5430,0,227.0,0.2857142857142847,0.3281320993109973,0.5,0.5,0.0,0.8,0.3333333333333333,0.07142857142857142,0.6153846153846154,0.4,0.0,0.06580829756795481,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.09913043478260869,0.03088803088803089,0.07251908396946564,0.09968847352024922
7755,0,175.0,0.25,0.34863413146445754,0.0,0.5,0.9191919191919192,0.13333333333333333,0.3333333333333333,0.03571428571428571,0.3076923076923077,0.4,0.0,0.6723891273247524,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.01507537688442211,0.022608695652173914,0.0,0.0,0.059190031152647975
10525,1,5.0,0.8214285714285765,0.15464283269121848,0.5,0.0,0.4040404040404041,0.06666666666666667,0.037037037037037035,0.0,0.15384615384615385,0.45,0.0,0.10729613733905552,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.00463768115942029,0.0,0.0,0.028037383177570093
1453,0,367.5,0.0535714285714306,0.34719637511125495,0.0,0.0,0.595959595959596,0.13333333333333333,0.3333333333333333,0.10714285714285714,1.0,0.30000000000000004,0.0,0.4878397711015765,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.20100502512562815,0.10608695652173913,0.2007722007722008,0.07633587786259542,0.09345794392523364
8310,0,448.5,0.4285714285714306,0.41335183951900517,0.0,0.5,0.9696969696969697,0.2,0.37037037037037035,0.14285714285714285,0.5384615384615385,0.30000000000000004,0.0,0.04291845493562363,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.6331658291457286,0.1136231884057971,0.35135135135135137,0.42748091603053434,0.11526479750778816
10710,0,2.5,0.6964285714285765,0.03591278856267933,0.0,0.5,0.6161616161616162,0.06666666666666667,0.037037037037037035,0.0,0.15384615384615385,0.4,0.0,0.04291845493562363,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.010050251256281407,0.0017391304347826085,0.011583011583011584,0.0,0.01557632398753894
5031,1,388.5,0.6071428571428612,0.5067313138354484,0.0,0.0,0.14141414141414144,0.06666666666666667,0.18518518518518517,0.3214285714285714,0.8461538461538463,0.1,0.0,0.0772532188841204,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.17587939698492464,0.42376811594202896,0.15057915057915058,0.5229007633587786,0.35514018691588783
2613,0,81.0,0.3571428571428612,0.3265574137812992,0.0,0.5,0.16161616161616163,0.13333333333333333,0.037037037037037035,0.10714285714285714,0.46153846153846156,0.05,0.0,0.8755364806866979,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.03015075376884422,0.02144927536231884,0.02316602316602317,0.04961832061068702,0.040498442367601244
213,0,17.5,0.4107142857142847,0.13295200632363832,0.5,0.5,0.98989898989899,0.26666666666666666,0.07407407407407407,0.03571428571428571,0.23076923076923078,0.35000000000000003,0.0,0.9542203147353376,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.006376811594202898,0.0,0.0,0.006230529595015576
967,1,171.0,0.6428571428571459,0.27584382605015345,0.5,0.5,0.11111111111111112,0.6666666666666666,0.18518518518518517,0.07142857142857142,0.6923076923076923,0.35000000000000003,0.0,0.5092989985693848,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.04522613065326633,0.06492753623188406,0.07335907335907337,0.05343511450381679,0.059190031152647975
1077,0,129.0,0.6071428571428612,0.3422295804365551,0.0,0.0,0.5252525252525253,0.06666666666666667,0.25925925925925924,0.10714285714285714,0.3076923076923077,0.2,0.0,0.18311874105865655,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5276381909547738,0.13855072463768114,0.9150579150579151,0.6564885496183206,0.028037383177570093
7959,0,329.0,0.375,0.48348447409860146,0.0,0.0,0.19191919191919193,0.06666666666666667,0.1111111111111111,0.07142857142857142,0.38461538461538464,0.05,0.0,0.955650929899857,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.4020100502512563,0.27999999999999997,0.4749034749034749,0.04961832061068702,0.040498442367601244
640,0,178.0,0.1964285714285765,0.34589554793454785,0.0,0.5,0.6161616161616162,0.13333333333333333,0.25925925925925924,0.21428571428571427,0.7692307692307693,0.25,0.0,0.3204577968526472,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.4020100502512563,0.1907246376811594,0.5328185328185329,0.0648854961832061,0.3302180685358255
4252,0,106.5,0.4464285714285765,0.2654247605295425,0.0,0.5,0.7373737373737375,0.06666666666666667,0.14814814814814814,0.03571428571428571,0.46153846153846156,0.25,0.0,0.8597997138769671,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.02512562814070352,0.016231884057971015,0.02702702702702703,0.026717557251908396,0.1277258566978193
