,Year_Birth,Income,Kidhome,Teenhome,Recency,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,Complain,Dt_Customer_Unix_time_seconds,Education_2n Cycle,Education_Basic,Education_Graduation,Education_Master,Education_PhD,Marital_Status_Absurd,Marital_Status_Alone,Marital_Status_Divorced,Marital_Status_Married,Marital_Status_Single,Marital_Status_Together,Marital_Status_Widow,Marital_Status_YOLO,MntFruitsYear,MntMeatProductsYear,MntFishProductsYear,MntSweetProductsYear,MntGoldProdsYear
952,1974,34596.0,1,0,48,1,1,0,2,8,0,1365811200,0,0,0,0,1,0,0,0,1,0,0,0,0,0.0,1.0,0.0,0.0,3.5
1194,1957,42213.0,0,1,96,2,5,1,7,7,0,1381536000,0,0,1,0,0,0,0,0,0,0,1,0,0,1.5,12.0,2.0,1.5,10.0
1861,1969,30396.0,1,0,22,2,1,1,2,7,0,1398816000,0,0,0,0,1,0,0,0,1,0,0,0,0,0.0,3.0,0.0,0.5,6.0
1216,1978,41986.0,0,1,15,3,3,0,4,4,0,1391904000,0,0,1,0,0,0,0,1,0,0,0,0,0,2.5,4.0,4.0,1.5,6.0
920,1971,71796.0,0,0,54,1,9,3,4,4,0,1382572800,0,0,1,0,0,0,0,0,0,0,1,0,0,10.5,155.5,83.5,37.5,16.0
1242,1976,39356.0,1,1,21,1,1,0,2,6,0,1395187200,0,0,1,0,0,0,0,0,1,0,0,0,0,0.0,1.0,0.0,0.0,3.0
988,1954,36930.0,0,1,50,5,5,2,4,8,0,1368748800,0,0,0,0,1,0,0,0,1,0,0,0,0,1.0,15.5,0.0,1.0,19.5
1575,1973,48432.0,0,1,3,5,7,1,6,8,0,1350518400,0,0,0,0,1,0,0,0,0,1,0,0,0,1.5,25.0,2.0,1.5,21.0
1748,1961,28249.0,0,0,80,1,2,0,3,6,0,1402790400,0,1,0,0,0,0,0,0,1,0,0,0,0,4.5,3.5,1.0,7.0,5.0
1239,1970,55158.0,1,1,72,4,7,2,5,7,0,1343606400,0,0,0,0,1,0,0,0,1,0,0,0,0,0.0,43.5,2.0,5.5,11.5
969,1974,65352.0,0,1,43,2,4,2,8,4,0,1377043200,0,0,0,0,1,0,0,0,1,0,0,0,0,1.5,42.0,2.0,3.5,11.5
1809,1975,22669.0,1,0,30,3,4,1,2,9,0,1369180800,0,0,0,1,0,0,0,0,0,0,1,0,0,7.0,18.0,18.5,11.0,24.0
1641,1968,34916.0,2,0,89,4,5,1,3,9,0,1368576000,0,0,1,0,0,0,0,0,0,0,1,0,0,11.5,41.0,16.5,0.0,21.0
110,1969,21918.0,1,0,37,2,2,0,3,6,0,1384387200,0,0,1,0,0,0,0,0,0,0,1,0,0,3.0,3.5,5.5,2.5,1.5
679,1961,61923.0,0,2,94,1,2,1,4,3,0,1374796800,0,0,0,1,0,0,0,0,1,0,0,0,0,2.0,9.0,1.5,1.5,3.0
1514,1988,23331.0,1,0,92,2,3,0,3,8,0,1346716800,1,0,0,0,0,0,0,0,1,0,0,0,0,18.0,3.5,0.0,5.0,22.5
44,1968,41728.0,1,0,92,1,2,0,2,10,0,1369353600,0,0,1,0,0,0,0,0,0,0,1,0,0,3.0,7.5,1.5,2.5,6.5
1294,1960,65695.0,0,1,50,2,5,4,10,4,0,1391126400,0,0,0,0,1,0,0,0,1,0,0,0,0,16.0,94.5,0.0,29.0,3.0
1295,1956,64857.0,0,0,78,1,7,5,10,4,0,1353628800,0,0,0,1,0,0,0,0,0,1,0,0,0,7.0,358.5,105.0,0.0,21.5
1715,1954,70044.0,0,1,46,4,7,10,5,5,0,1361145600,0,0,1,0,0,0,0,1,0,0,0,0,0,0.0,125.0,76.5,7.0,7.0
1307,1977,37774.0,2,0,28,4,7,2,3,9,1,1346630400,0,0,1,0,0,0,0,0,0,1,0,0,0,4.0,53.5,3.5,1.0,88.0
196,1966,44794.0,0,1,99,1,2,0,3,6,0,1402185600,0,0,1,0,0,0,0,0,1,0,0,0,0,0.0,3.5,0.0,0.0,2.0
389,1965,48006.0,1,1,55,1,1,0,3,6,0,1402272000,0,0,1,0,0,0,0,0,1,0,0,0,0,0.0,5.5,1.5,1.0,1.0
447,1963,80124.0,0,0,47,1,3,7,8,1,0,1403740800,0,0,1,0,0,0,0,0,1,0,0,0,0,42.0,199.0,102.5,42.0,120.5
1133,1986,26576.0,1,0,40,1,1,0,2,9,0,1350086400,0,0,1,0,0,0,0,0,0,1,0,0,0,0.0,4.0,0.0,0.0,4.5
1956,1963,32632.0,0,0,32,2,4,4,8,5,0,1343865600,1,0,0,0,0,0,0,0,1,0,0,0,0,75.5,68.5,76.5,9.5,26.5
1800,1962,62568.0,0,1,99,3,5,3,5,4,0,1396828800,0,0,1,0,0,0,0,0,0,0,1,0,0,8.5,199.0,40.0,17.5,30.5
1820,1982,32313.0,1,0,60,3,4,0,4,9,0,1360540800,0,0,0,0,1,0,0,0,0,0,1,0,0,2.0,28.0,1.0,2.0,3.5
1700,1979,17688.0,1,0,82,1,1,0,2,8,1,1358035200,0,0,1,0,0,0,0,0,1,0,0,0,0,1.0,0.5,1.5,0.5,1.0
339,1978,38643.0,1,1,45,2,2,0,3,7,1,1385683200,0,0,1,0,0,0,0,0,0,1,0,0,0,1.0,7.0,0.0,0.5,5.0
856,1976,21675.0,1,0,55,3,4,0,3,7,0,1402444800,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0,8.0,8.5,2.0,2.0
2093,1971,25818.0,1,0,51,1,0,1,2,7,0,1350518400,0,0,1,0,0,0,0,1,0,0,0,0,0,1.0,4.0,1.0,1.0,4.5
1378,1968,63841.0,0,1,64,1,9,3,9,6,0,1366502400,0,0,0,1,0,0,0,1,0,0,0,0,0,7.5,50.0,10.0,3.5,65.5
345,1969,62187.0,0,1,38,3,6,2,10,4,0,1395446400,0,0,0,0,1,0,0,0,0,0,0,1,0,0.0,41.5,0.0,0.0,20.5
1542,1988,24645.0,1,0,16,1,1,0,2,8,0,1351728000,0,0,1,0,0,0,0,0,1,0,0,0,0,1.5,2.0,2.0,0.5,0.0
135,1975,23957.0,1,0,47,1,2,0,3,6,0,1351382400,0,0,1,0,0,0,0,0,1,0,0,0,0,0.5,9.0,10.0,5.5,8.0
1885,1954,62820.0,0,0,51,1,3,4,6,1,0,1368230400,0,0,1,0,0,0,0,0,1,0,0,0,0,30.5,132.5,69.0,30.5,26.5
925,1962,56067.0,0,1,51,2,7,4,7,5,0,1374278400,0,0,0,0,1,0,0,0,0,0,1,0,0,6.0,27.0,8.0,3.0,60.0
1667,1968,56534.0,0,1,35,4,10,4,7,8,0,1374537600,0,0,1,0,0,0,0,0,0,0,1,0,0,3.5,30.5,5.0,0.0,23.0
1150,1968,48985.0,0,1,13,1,1,1,3,3,0,1372982400,1,0,0,0,0,0,0,0,1,0,0,0,0,6.5,9.0,5.0,3.5,4.0
2036,1973,71128.0,1,0,80,3,2,10,12,7,0,1349481600,0,0,1,0,0,0,0,1,0,0,0,0,0,79.5,223.5,10.0,0.0,15.5
21,1949,58607.0,0,1,63,3,2,3,9,8,0,1356220800,0,0,0,0,1,0,0,0,1,0,0,0,0,0.0,43.0,0.0,0.0,9.5
1692,1978,41154.0,0,1,98,1,1,0,4,5,0,1365465600,0,0,1,0,0,0,0,0,0,0,1,0,0,1.0,5.5,1.0,1.5,3.5
1235,1952,67433.0,0,2,51,4,6,5,13,4,0,1373932800,0,0,1,0,0,0,0,0,1,0,0,0,0,14.0,129.5,6.0,24.0,15.0
2023,1979,45057.0,1,0,80,1,2,0,3,5,0,1385856000,0,0,0,1,0,0,0,0,1,0,0,0,0,0.0,3.5,1.5,0.0,1.5
1913,1968,29543.0,2,0,47,2,3,1,2,7,0,1396310400,0,0,0,1,0,0,0,0,1,0,0,0,0,1.5,9.0,1.5,2.0,9.0
140,1969,65747.0,0,1,96,4,8,1,6,6,0,1394150400,0,0,1,0,0,0,0,0,1,0,0,0,0,8.5,24.0,11.5,6.5,6.5
1422,1979,21645.0,1,0,75,3,3,0,3,9,0,1346630400,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0,11.5,2.0,2.5,9.5
799,1970,65968.0,0,1,12,2,5,4,7,3,0,1399852800,0,0,0,0,1,0,0,0,0,0,1,0,0,4.5,41.5,9.5,2.0,2.0
409,1953,48686.0,1,2,8,1,1,0,2,8,0,1386115200,0,0,1,0,0,0,0,0,1,0,0,0,0,0.0,3.5,1.0,0.0,0.5
1928,1968,36065.0,1,1,54,3,3,0,3,8,0,1364688000,0,0,1,0,0,0,0,0,0,1,0,0,0,3.5,17.0,5.0,1.0,1.5
727,1978,38702.0,1,0,71,2,3,0,4,6,0,1375315200,1,0,0,0,0,0,0,0,0,0,1,0,0,5.5,12.0,6.5,4.0,20.0
1107,1979,48526.0,1,0,32,1,2,1,4,3,0,1387843200,0,0,1,0,0,0,0,0,0,1,0,0,0,8.5,11.5,21.5,10.0,4.5
1907,1970,70617.0,0,0,45,1,3,3,7,2,0,1371945600,0,0,1,0,0,0,0,0,1,0,0,0,0,30.5,376.5,20.0,23.0,13.5
1032,1984,35196.0,1,0,68,6,6,1,5,8,0,1352764800,0,0,1,0,0,0,0,0,0,0,1,0,0,6.0,70.5,21.5,19.5,93.5
2211,1954,52869.0,1,1,40,3,3,1,4,7,0,1350259200,0,0,0,0,1,0,0,0,1,0,0,0,0,1.5,30.5,1.0,0.5,10.5
2129,1983,32146.0,1,0,16,2,2,0,4,6,0,1399852800,1,0,0,0,0,0,0,0,1,0,0,0,0,1.5,11.5,2.0,3.5,1.5
229,1971,22804.0,1,0,75,1,2,0,2,9,0,1375228800,0,0,1,0,0,0,0,0,0,1,0,0,0,0.5,3.5,1.0,0.5,0.5
348,1967,51479.0,1,1,67,7,6,3,6,7,0,1356652800,0,0,1,0,0,0,0,0,1,0,0,0,0,4.0,80.0,3.0,4.0,32.5
1022,1971,37126.0,1,0,9,1,1,2,2,6,0,1396137600,0,0,0,0,1,0,0,0,1,0,0,0,0,1.5,4.5,2.0,2.0,3.5
836,1957,82347.0,0,0,38,1,7,7,10,3,0,1352160000,1,0,0,0,0,0,0,0,1,0,0,0,0,27.0,422.5,101.0,66.5,31.5
1601,1971,18793.0,1,0,14,3,2,0,4,8,0,1357948800,0,0,1,0,0,0,0,0,1,0,0,0,0,8.0,10.0,0.0,8.5,10.0
1328,1982,24367.0,1,0,58,1,1,0,2,9,0,1363737600,0,1,0,0,0,0,0,0,0,1,0,0,0,2.0,1.0,0.0,5.5,2.5
180,1989,66973.0,0,0,98,1,8,7,12,3,0,1368748800,0,0,0,0,1,0,0,0,0,0,1,0,0,11.0,216.0,73.5,56.5,51.0
1457,1970,59892.0,0,1,26,1,2,1,3,3,0,1383350400,0,0,0,0,1,0,0,0,1,0,0,0,0,0.0,6.5,0.0,0.5,0.0
468,1960,83151.0,0,0,93,1,5,9,4,3,0,1349827200,0,0,0,1,0,0,0,0,0,0,1,0,0,14.0,50.0,60.0,37.0,9.0
1751,1946,51012.0,0,0,86,1,4,1,4,6,0,1366243200,0,0,0,0,1,0,0,0,1,0,0,0,0,4.5,31.5,1.0,4.5,12.0
674,1960,50611.0,0,1,98,6,4,5,7,6,0,1349308800,0,0,0,0,1,0,0,1,0,0,0,0,0,0.0,12.0,3.0,0.0,2.0
1280,1978,34043.0,1,0,97,1,2,0,2,9,0,1382659200,0,0,0,0,1,0,0,0,0,0,1,0,0,1.0,7.0,1.5,0.0,5.0
1231,1968,40521.0,1,1,82,1,0,1,2,5,0,1365120000,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0,2.5,0.0,0.0,2.0
2161,1956,84117.0,0,0,60,1,7,10,6,2,0,1399766400,0,0,0,0,1,0,0,0,1,0,0,0,0,38.0,374.5,29.5,22.5,13.0
2054,1977,27889.0,1,0,42,1,1,1,2,6,0,1372982400,0,0,0,1,0,0,0,0,1,0,0,0,0,0.0,2.0,0.0,0.0,4.0
462,1972,62010.0,0,1,93,4,6,2,7,5,0,1350950400,0,0,0,0,1,0,0,0,1,0,0,0,0,11.0,19.5,3.0,0.0,46.0
2189,1954,36807.0,1,1,88,1,1,0,2,6,0,1355961600,0,0,1,0,0,0,0,0,0,0,1,0,0,1.0,2.5,0.0,0.0,2.5
821,1980,81702.0,0,0,98,1,7,7,12,3,0,1348358400,0,0,1,0,0,0,0,1,0,0,0,0,0,25.0,387.0,14.0,15.5,93.5
191,1977,102160.0,0,0,54,0,7,9,10,4,0,1351814400,0,0,0,0,1,0,0,0,0,0,1,0,0,14.5,69.0,38.0,88.0,29.0
1838,1972,70116.0,0,0,73,1,2,8,12,1,0,1359158400,0,0,0,0,1,0,0,0,1,0,0,0,0,22.0,301.5,47.5,29.0,14.5
1069,1977,54233.0,0,1,46,4,11,6,5,8,0,1359936000,0,0,1,0,0,0,0,0,1,0,0,0,0,4.0,79.0,10.5,0.0,71.0
1518,1971,71969.0,0,1,59,3,3,4,9,8,0,1350345600,0,0,0,0,1,0,0,0,1,0,0,0,0,0.0,38.0,0.0,0.0,5.0
1291,1965,81051.0,0,0,43,1,5,5,12,2,0,1400803200,0,0,0,0,1,0,0,0,1,0,0,0,0,14.5,124.5,19.0,14.5,7.0
563,1956,54603.0,1,1,85,6,4,2,4,7,0,1373328000,0,0,0,1,0,0,0,0,0,0,1,0,0,6.5,23.0,8.5,1.0,2.0
1342,1963,80695.0,0,0,85,1,5,8,5,2,0,1388275200,0,0,1,0,0,0,0,0,0,1,0,0,0,64.5,492.0,96.5,18.5,9.0
1000,1965,70924.0,0,0,41,1,6,6,7,3,0,1396828800,1,0,0,0,0,0,0,0,1,0,0,0,0,57.0,127.0,66.0,76.0,38.0
752,1965,46891.0,0,1,91,1,2,1,4,4,0,1377993600,1,0,0,0,0,0,0,0,1,0,0,0,0,6.0,11.5,14.5,7.5,30.5
1224,1984,25707.0,1,0,18,1,1,0,3,7,0,1390003200,0,1,0,0,0,0,0,0,0,1,0,0,0,3.0,1.0,1.5,3.0,1.5
132,1974,68352.0,0,1,47,3,8,5,9,6,0,1377648000,0,0,0,0,1,0,0,0,0,1,0,0,0,8.0,66.0,21.5,16.5,16.5
2058,1988,68487.0,0,0,48,1,9,7,13,4,0,1358035200,0,0,1,0,0,0,0,0,1,0,0,0,0,6.0,192.5,16.5,44.5,44.5
2095,1976,25176.0,1,1,79,1,1,0,2,7,0,1376092800,1,0,0,0,0,0,0,0,0,0,1,0,0,0.0,2.0,0.0,0.0,2.5
972,1976,79689.0,0,0,65,1,4,9,13,2,0,1368316800,1,0,0,0,0,0,0,0,0,1,0,0,0,13.0,320.0,90.0,18.5,60.5
1706,1955,42586.0,1,1,7,5,4,1,6,8,0,1351468800,0,0,1,0,0,0,0,0,0,0,1,0,0,1.0,28.0,0.0,0.0,0.0
1547,1954,75315.0,0,1,14,2,5,4,12,2,0,1397520000,0,0,1,0,0,0,0,0,0,0,1,0,0,7.5,85.5,71.0,11.5,15.5
2044,1948,42192.0,0,0,40,1,2,1,3,4,0,1378425600,0,0,1,0,0,0,0,0,1,0,0,0,0,7.5,7.5,8.5,3.0,3.5
1399,1973,24639.0,1,1,3,3,2,0,4,6,0,1390867200,0,0,1,0,0,0,0,0,1,0,0,0,0,1.5,8.0,0.0,2.0,0.5
877,1991,26868.0,1,0,52,1,1,0,2,7,0,1398816000,0,1,0,0,0,0,0,0,0,1,0,0,0,0.0,0.5,4.0,1.5,1.0
440,1966,89572.0,0,0,44,1,7,7,9,4,0,1347667200,1,0,0,0,0,0,0,0,0,1,0,0,0,12.0,487.0,98.5,97.0,32.0
155,1953,62551.0,0,0,27,1,6,7,4,3,0,1384732800,0,0,1,0,0,0,0,1,0,0,0,0,0,8.0,49.0,67.0,10.5,13.5
844,1969,23228.0,1,0,71,2,2,0,3,8,0,1390694400,0,0,1,0,0,0,0,0,0,0,1,0,0,1.0,9.0,3.0,0.5,0.0
1061,1976,26907.0,1,1,10,2,1,0,3,7,0,1376956800,1,0,0,0,0,0,0,0,0,0,1,0,0,0.5,3.5,0.0,1.5,1.0
1009,1967,56320.0,0,1,11,3,5,4,9,4,0,1365379200,0,0,0,0,1,0,0,0,1,0,0,0,0,26.5,86.0,58.0,38.5,41.5
809,1959,78353.0,0,1,51,1,10,2,11,8,0,1366070400,1,0,0,0,0,0,0,1,0,0,0,0,0,61.0,238.0,19.5,76.5,17.0
1887,1986,33235.0,1,0,71,1,3,0,3,7,0,1391558400,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0,8.0,1.0,0.5,3.0
186,1954,86718.0,0,0,20,1,5,6,5,2,0,1358380800,0,0,1,0,0,0,0,0,1,0,0,0,0,94.5,241.0,25.0,16.5,86.0
1145,1956,54450.0,1,1,0,12,9,2,8,8,0,1347580800,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0,85.5,4.0,9.5,16.0
558,1981,36959.0,1,0,56,2,2,0,3,8,0,1380672000,0,0,0,1,0,0,0,0,1,0,0,0,0,3.0,12.5,3.0,0.0,0.0
719,1949,72025.0,0,0,46,1,4,8,13,2,0,1398729600,0,0,1,0,0,0,0,0,1,0,0,0,0,0.0,308.5,21.5,25.0,0.0
1309,1962,72828.0,0,1,17,6,6,3,13,7,0,1360800000,0,0,0,1,0,0,0,0,1,0,0,0,0,0.0,117.5,9.5,7.0,102.5
838,1974,46374.0,0,1,1,3,7,1,7,8,0,1395014400,0,0,0,0,1,0,0,0,1,0,0,0,0,0.0,10.5,0.0,0.0,8.5
35,1976,23718.0,1,0,76,3,3,1,2,7,0,1378080000,1,0,0,0,0,0,0,0,1,0,0,0,0,1.5,7.0,7.5,3.5,18.0
1916,1956,54998.0,0,1,3,5,4,2,9,4,0,1362873600,0,0,0,0,1,0,0,0,0,1,0,0,0,11.0,101.0,19.5,15.0,4.0
1685,1984,38175.0,1,0,6,3,3,1,4,7,0,1379894400,0,0,0,0,1,0,0,0,1,0,0,0,0,3.0,34.5,1.0,1.5,1.5
2210,1956,69245.0,0,1,8,2,6,5,10,3,0,1390521600,0,0,0,1,0,0,0,0,0,0,1,0,0,15.0,107.0,40.0,15.0,30.5
734,1972,83443.0,0,0,89,1,6,10,5,2,0,1388448000,0,0,0,0,1,0,0,0,0,0,1,0,0,21.0,371.0,27.5,28.0,42.0
379,1991,68682.0,0,0,56,1,4,9,10,2,0,1381017600,0,0,0,0,1,0,0,0,0,0,1,0,0,0.0,252.5,49.5,15.0,22.5
183,1977,31353.0,1,1,24,2,1,1,2,8,0,1388275200,0,0,1,0,0,0,0,0,1,0,0,0,0,0.0,5.0,1.5,0.5,3.5
1947,1963,77226.0,0,1,29,2,6,8,12,3,0,1393545600,0,0,1,0,0,0,0,0,0,0,1,0,0,21.5,119.5,64.0,38.0,10.5
1807,1986,78394.0,0,0,13,1,4,6,5,2,0,1360886400,0,0,1,0,0,0,0,0,0,0,1,0,0,13.5,348.5,108.0,12.0,83.0
1791,1963,46757.0,0,1,71,6,4,4,7,9,0,1353024000,0,0,0,0,1,0,0,0,0,1,0,0,0,15.0,81.5,0.0,25.5,61.0
456,1981,56937.0,1,0,81,7,8,6,9,6,0,1344038400,0,0,0,0,1,0,0,0,0,0,1,0,0,4.0,62.5,5.5,4.0,4.0
1089,1960,76045.0,0,0,78,1,4,5,11,2,0,1384473600,0,0,0,0,1,0,0,0,0,1,0,0,0,26.5,200.0,8.5,46.5,0.0
1905,1977,22701.0,1,0,2,1,1,0,3,5,0,1378339200,0,0,0,1,0,0,0,0,1,0,0,0,0,2.0,4.5,0.0,2.0,2.5
951,1973,33471.0,1,0,47,3,3,0,4,7,0,1350000000,0,0,1,0,0,0,0,0,1,0,0,0,0,1.0,13.5,0.0,4.5,6.0
1366,1948,92344.0,0,0,9,0,5,10,5,1,0,1389744000,0,0,1,0,0,0,0,0,1,0,0,0,0,12.0,347.0,25.5,9.5,59.5
412,1989,10404.0,1,0,52,2,1,0,4,5,0,1399161600,1,0,0,0,0,0,0,0,0,0,1,0,0,1.0,5.5,5.0,3.0,6.0
1070,1970,24163.0,1,1,3,2,1,0,3,4,0,1381536000,0,0,1,0,0,0,0,0,0,1,0,0,0,0.5,3.5,1.0,0.5,1.0
163,1967,52074.0,0,1,77,1,2,2,2,4,0,1396569600,0,0,1,0,0,0,0,0,0,1,0,0,0,0.0,6.0,0.0,0.0,24.0
602,1978,54162.0,1,1,31,1,1,0,3,4,0,1363564800,0,0,1,0,0,0,0,0,0,0,0,1,0,3.0,5.0,3.0,2.5,5.0
871,1959,42243.0,1,1,34,2,2,0,3,7,0,1386720000,0,0,1,0,0,0,0,0,1,0,0,0,0,0.0,1.0,0.0,0.0,2.5
1282,1946,78569.0,0,0,14,1,4,6,4,1,0,1392768000,0,0,1,0,0,0,0,0,1,0,0,0,0,39.5,311.0,103.5,87.5,47.5
1819,1954,57333.0,0,1,55,11,8,5,9,6,0,1348272000,0,0,0,0,1,0,0,1,0,0,0,0,0,7.0,198.5,38.0,29.0,88.0
56,1975,66653.0,1,1,18,4,4,2,12,3,0,1346976000,0,0,1,0,0,0,0,0,0,0,1,0,0,9.0,51.0,8.0,9.0,3.0
1114,1951,67381.0,0,1,67,4,2,2,9,7,0,1358208000,0,0,0,1,0,0,0,0,1,0,0,0,0,4.0,26.5,5.5,0.0,35.0
2179,1968,35893.0,1,1,80,6,3,1,5,8,0,1350259200,0,0,1,0,0,0,0,0,0,1,0,0,0,0.0,11.5,0.0,0.0,9.0
806,1961,57091.0,0,0,0,1,7,3,7,5,0,1402790400,0,0,1,0,0,0,0,0,0,1,0,0,0,2.5,32.0,3.5,0.0,18.5
1709,1951,71107.0,0,1,61,2,7,6,13,4,0,1361059200,0,0,1,0,0,0,0,0,1,0,0,0,0,5.0,108.5,99.0,87.0,97.5
1339,1962,69627.0,0,1,35,2,8,2,11,5,0,1363478400,0,0,1,0,0,0,0,0,0,1,0,0,0,80.5,107.5,85.5,15.0,26.5
547,1970,62466.0,0,1,13,5,6,3,12,4,0,1389744000,1,0,0,0,0,0,0,0,1,0,0,0,0,64.5,129.5,84.0,60.5,41.5
1954,1971,54690.0,1,1,76,3,3,1,5,3,0,1383782400,1,0,0,0,0,0,0,0,1,0,0,0,0,8.0,18.5,3.5,4.5,9.0
1732,1980,31859.0,1,0,3,1,1,0,3,7,0,1393459200,1,0,0,0,0,0,0,0,0,1,0,0,0,2.0,3.5,7.5,4.0,5.5
258,1983,31788.0,1,0,15,3,3,0,4,5,1,1395273600,0,0,0,1,0,0,0,0,0,1,0,0,0,3.5,11.5,0.0,4.0,3.0
1643,1966,43602.0,1,1,45,3,3,1,2,6,0,1389312000,0,0,1,0,0,0,0,0,0,1,0,0,0,2.5,6.0,5.0,1.5,9.5
2149,1975,79174.0,0,0,2,1,5,6,7,2,0,1357862400,0,0,0,0,1,0,0,0,1,0,0,0,0,18.5,259.0,96.5,46.0,64.5
712,1965,56962.0,2,1,60,7,6,3,5,7,0,1381449600,0,0,0,1,0,0,0,0,1,0,0,0,0,1.5,38.5,5.0,1.5,13.0
2004,1965,71322.0,0,1,57,2,8,5,13,4,0,1360972800,0,0,0,0,1,0,0,0,1,0,0,0,0,21.5,113.0,34.5,5.0,102.0
1513,1975,46098.0,1,1,86,4,3,2,2,8,0,1345248000,0,0,0,1,0,0,0,0,0,1,0,0,0,0.0,13.5,0.0,0.0,18.0
2122,1973,63516.0,1,1,30,4,4,1,7,5,0,1373068800,0,0,0,0,1,0,0,0,0,0,1,0,0,5.5,57.0,7.5,7.0,2.5
223,1975,22212.0,1,0,49,2,2,0,4,6,0,1386547200,1,0,0,0,0,0,0,0,1,0,0,0,0,4.5,10.0,3.0,4.0,10.5
1701,1983,92491.0,0,0,71,1,7,5,12,3,0,1367366400,0,0,0,0,1,0,0,0,1,0,0,0,0,22.0,467.5,14.5,12.5,11.0
98,1969,52413.0,0,2,56,4,6,4,12,6,0,1359763200,0,0,1,0,0,0,0,0,1,0,0,0,0,53.0,135.5,37.5,49.0,32.5
637,1950,50616.0,0,1,71,1,1,1,4,2,0,1397347200,0,0,0,0,1,0,0,0,0,0,1,0,0,1.0,12.5,0.0,0.5,4.5
513,1960,49154.0,1,1,69,6,4,1,8,6,0,1383436800,0,0,0,0,1,0,0,0,1,0,0,0,0,5.0,33.5,15.0,13.5,35.5
1892,1971,80573.0,0,0,85,1,4,6,13,2,0,1350172800,0,0,0,1,0,0,0,0,0,0,1,0,0,69.0,215.0,30.0,46.0,7.5
322,1972,30675.0,1,0,14,1,1,0,3,8,0,1352678400,0,0,1,0,0,0,0,0,1,0,0,0,0,1.0,8.0,5.5,1.0,10.5
357,1966,63810.0,0,1,45,4,4,3,12,8,0,1352592000,0,0,1,0,0,0,0,0,0,1,0,0,0,6.0,126.5,8.0,6.0,50.5
26,1989,38360.0,1,0,26,2,2,1,4,3,0,1369958400,0,0,1,0,0,0,0,0,1,0,0,0,0,1.0,21.0,10.0,10.5,5.0
1959,1984,31385.0,1,0,56,1,1,0,2,8,0,1354665600,0,0,0,1,0,0,0,0,0,1,0,0,0,1.0,6.0,0.0,0.5,4.5
1316,1962,71434.0,0,1,4,3,7,4,7,4,0,1379462400,0,0,1,0,0,0,0,0,1,0,0,0,0,18.0,108.5,86.0,48.0,84.0
1668,1971,58350.0,0,1,5,4,8,3,12,6,0,1357257600,0,0,1,0,0,0,0,0,0,1,0,0,0,13.0,103.0,58.0,40.0,40.0
2167,1957,82347.0,0,0,38,1,7,7,10,3,0,1352160000,1,0,0,0,0,0,0,0,1,0,0,0,0,27.0,422.5,101.0,66.5,31.5
507,1953,70503.0,0,0,73,1,2,4,9,6,0,1348963200,0,0,1,0,0,0,0,0,1,0,0,0,0,16.5,108.0,0.0,16.5,33.0
1986,1970,63684.0,0,1,61,3,8,4,8,5,0,1353888000,0,0,1,0,0,0,0,0,1,0,0,0,0,40.0,214.0,104.0,46.5,40.0
633,1958,66886.0,0,1,28,2,7,1,7,5,0,1379289600,0,0,1,0,0,0,0,0,0,0,1,0,0,2.0,31.0,20.5,15.5,73.0
2187,1995,80617.0,0,0,42,1,4,6,8,2,0,1350000000,1,0,0,0,0,0,0,0,0,1,0,0,0,25.5,315.5,36.0,27.5,16.0
2131,1975,34176.0,0,1,9,1,1,0,3,3,0,1390348800,0,0,0,1,0,0,0,0,0,0,1,0,0,1.0,3.5,2.0,1.0,1.0
1218,1976,37395.0,1,0,47,1,1,0,3,6,0,1398988800,0,0,0,0,1,0,0,0,0,0,1,0,0,0.0,4.5,0.0,0.5,5.5
919,1971,32892.0,1,0,78,2,3,0,3,8,0,1400976000,0,0,0,0,1,0,0,0,0,0,1,0,0,0.0,7.5,1.0,0.5,1.0
446,1958,50520.0,0,1,25,2,3,1,3,6,0,1390867200,0,0,0,0,1,0,0,0,0,0,0,1,0,0.0,3.0,1.0,0.5,7.0
453,1971,49269.0,1,0,92,3,7,3,12,7,0,1344988800,0,0,0,0,1,0,0,0,0,0,1,0,0,4.0,83.0,5.5,4.0,29.0
1203,1963,34377.0,0,1,55,2,2,2,2,7,0,1358553600,0,0,1,0,0,0,0,0,0,1,0,0,0,0.0,11.0,1.5,0.5,13.0
2057,1960,51651.0,0,1,32,4,6,2,5,8,0,1352246400,0,0,1,0,0,0,0,0,1,0,0,0,0,3.0,11.5,6.5,3.0,46.0
1608,1982,19444.0,1,0,8,3,4,1,2,7,0,1393027200,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0,11.5,1.5,1.0,5.0
762,1955,51124.0,1,1,79,2,1,0,3,3,0,1387324800,0,0,0,1,0,0,0,0,0,1,0,0,0,0.5,5.5,0.0,0.5,2.0
598,1969,48240.0,0,0,73,3,6,3,13,5,0,1352419200,0,0,0,0,1,0,0,0,0,1,0,0,0,45.5,124.0,32.0,24.5,20.5
